prompt,code
provision me a rg with name East Christopherstad in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Christopherstad""
    location =""SouthCentralUS""
}
"
provision me a rg with name Braunshire in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Braunshire""
    location =""WestUS""
}
"
provision me a rg with name Port Jasonberg in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Jasonberg""
    location =""EastUS2""
}
"
provision me a rg with name Albertfort in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Albertfort""
    location =""WestUS""
}
"
provision me a rg with name Chrischester in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Chrischester""
    location =""EastUS""
}
"
provision me a rg with name West Charles in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Charles""
    location =""EastUS2""
}
"
provision me a rg with name Port Kaitlynfurt in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Kaitlynfurt""
    location =""EastUS""
}
"
provision me a rg with name North Mindy in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Mindy""
    location =""WestUS""
}
"
provision me a rg with name West Yvonne in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Yvonne""
    location =""SouthCentralUS""
}
"
provision me a rg with name New Ryanhaven in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Ryanhaven""
    location =""EastUS""
}
"
provision me a rg with name East Joel in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Joel""
    location =""NorthCentralUS""
}
"
provision me a rg with name New Charlesmouth in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Charlesmouth""
    location =""WestUS""
}
"
provision me a rg with name East Jessica in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Jessica""
    location =""WestUS""
}
"
provision me a rg with name Port Marvin in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Marvin""
    location =""WestUS""
}
"
provision me a rg with name North Don in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Don""
    location =""NorthCentralUS""
}
"
provision me a rg with name Lake Courtneyfurt in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Courtneyfurt""
    location =""WestUS""
}
"
provision me a rg with name East Gordonstad in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Gordonstad""
    location =""EastUS2""
}
"
provision me a rg with name New Samanthashire in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Samanthashire""
    location =""EastUS""
}
"
provision me a rg with name Lake Christopherbury in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Christopherbury""
    location =""NorthCentralUS""
}
"
provision me a rg with name Lake Margaretberg in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Margaretberg""
    location =""WestUS""
}
"
provision me a rg with name Ambershire in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Ambershire""
    location =""WestUS""
}
"
provision me a rg with name East Jeffery in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Jeffery""
    location =""EastUS""
}
"
provision me a rg with name Curtismouth in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Curtismouth""
    location =""EastUS""
}
"
provision me a rg with name Joshuamouth in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Joshuamouth""
    location =""SouthCentralUS""
}
"
provision me a rg with name Petersborough in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Petersborough""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Timothyton in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Timothyton""
    location =""WestUS""
}
"
provision me a rg with name Smithshire in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Smithshire""
    location =""EastUS2""
}
"
provision me a rg with name Port Jacqueline in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Jacqueline""
    location =""WestUS""
}
"
provision me a rg with name New Jenniferfurt in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Jenniferfurt""
    location =""EastUS2""
}
"
provision me a rg with name Sotobury in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Sotobury""
    location =""SouthCentralUS""
}
"
provision me a rg with name Stacyport in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Stacyport""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Paul in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Paul""
    location =""SouthCentralUS""
}
"
provision me a rg with name Hillfort in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Hillfort""
    location =""EastUS2""
}
"
provision me a rg with name Heatherhaven in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Heatherhaven""
    location =""EastUS""
}
"
provision me a rg with name Samanthaview in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Samanthaview""
    location =""EastUS2""
}
"
provision me a rg with name South Alanport in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Alanport""
    location =""NorthCentralUS""
}
"
provision me a rg with name Lake Robert in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Robert""
    location =""EastUS2""
}
"
provision me a rg with name Nathanview in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Nathanview""
    location =""NorthCentralUS""
}
"
provision me a rg with name Delgadoberg in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Delgadoberg""
    location =""SouthCentralUS""
}
"
provision me a rg with name Heatherton in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Heatherton""
    location =""EastUS""
}
"
provision me a rg with name Watkinstown in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Watkinstown""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Meganton in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Meganton""
    location =""WestUS""
}
"
provision me a rg with name Jeremyberg in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jeremyberg""
    location =""WestUS""
}
"
provision me a rg with name Payneborough in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Payneborough""
    location =""SouthCentralUS""
}
"
provision me a rg with name East Jordanport in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Jordanport""
    location =""EastUS2""
}
"
provision me a rg with name Port Richardfort in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Richardfort""
    location =""EastUS2""
}
"
provision me a rg with name East Daniel in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Daniel""
    location =""EastUS2""
}
"
provision me a rg with name Port Frank in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Frank""
    location =""NorthCentralUS""
}
"
provision me a rg with name Brownshire in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Brownshire""
    location =""EastUS""
}
"
provision me a rg with name Vasquezfurt in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Vasquezfurt""
    location =""NorthCentralUS""
}
"
provision me a rg with name Williambury in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Williambury""
    location =""WestUS""
}
"
provision me a rg with name Carterborough in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Carterborough""
    location =""EastUS2""
}
"
provision me a rg with name Lake Michael in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Michael""
    location =""EastUS2""
}
"
provision me a rg with name East John in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East John""
    location =""NorthCentralUS""
}
"
provision me a rg with name Hardinfurt in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Hardinfurt""
    location =""WestUS""
}
"
provision me a rg with name Port Rachel in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Rachel""
    location =""EastUS""
}
"
provision me a rg with name East Gloriaberg in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Gloriaberg""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Andrew in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Andrew""
    location =""WestUS""
}
"
provision me a rg with name Derrickborough in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Derrickborough""
    location =""NorthCentralUS""
}
"
provision me a rg with name Bellchester in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Bellchester""
    location =""SouthCentralUS""
}
"
provision me a rg with name Port Kelly in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Kelly""
    location =""EastUS2""
}
"
provision me a rg with name New Sydneyport in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Sydneyport""
    location =""EastUS2""
}
"
provision me a rg with name Nancyshire in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Nancyshire""
    location =""SouthCentralUS""
}
"
provision me a rg with name Sanchezborough in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Sanchezborough""
    location =""NorthCentralUS""
}
"
provision me a rg with name Lake Jeremy in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Jeremy""
    location =""EastUS""
}
"
provision me a rg with name Smithshire in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Smithshire""
    location =""EastUS""
}
"
provision me a rg with name Amberbury in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Amberbury""
    location =""NorthCentralUS""
}
"
provision me a rg with name Burtonbury in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Burtonbury""
    location =""WestUS""
}
"
provision me a rg with name Port Richard in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Richard""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Rebeccaborough in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Rebeccaborough""
    location =""SouthCentralUS""
}
"
